book,page,raw_name,ctx_before,ctx_after,possible_person,possible_period
minzhengzhi_zl,z-166,李泽宗,"任福廷王明益“张全贵“李玉森“","“袁世开“梁忠厚“张仕鑫“刘泽彦`何国清“崔维学“周义元“王明兴“龚中兴“王文备“奉金祥“向立山王俊",,
minzhengzhi_zl,z-166,李昌基,"韩文林胡大金“韩大德“罗世金“","“李元清“王开模“罗许福“王开科韩虎成“王文金“赵金成“董志云“徐文道“王元清“杨胺检周永坤伏既德“",,
minzhengzhi_zl,z-166,李元清,"大金“韩大德“罗世金“李昌基“","“王开模“罗许福“王开科韩虎成“王文金“赵金成“董志云“徐文道“王元清“杨胺检周永坤伏既德“余兴中“",,
minzhengzhi_zl,z-166,李光远,"周永坤伏既德“余兴中“赵兴华“","“杨文孝“那清伟“付从兴“李达海边发元向武道“陈先礼“文克元“吕友江“石玉佐“袁贵生“罗光烈白金辉“",,
minzhengzhi_zl,z-166,李达海边,"光远“杨文孝“那清伟“付从兴“","发元向武道“陈先礼“文克元“吕友江“石玉佐“袁贵生“罗光烈白金辉“蹇贵元“曹启文“李振秀“荀家法“侯",,
minzhengzhi_zl,z-166,李振秀,"罗光烈白金辉“蹇贵元“曹启文“","“荀家法“侯志学“王正余“王新民赵泽祥“赵友国“冯万春“王章银“李基辉“李跃伦“朱义宗“任大武赵银成",,
minzhengzhi_zl,z-166,李基辉,"泽祥“赵友国“冯万春“王章银“","“李跃伦“朱义宗“任大武赵银成“文德祥“侯文武“罗奉道_李再德“寇子乎“黄开福“那成先淳家礼,李哲炳",,
minzhengzhi_zl,z-166,李跃伦,"友国“冯万春“王章银“李基辉“","“朱义宗“任大武赵银成“文德祥“侯文武“罗奉道_李再德“寇子乎“黄开福“那成先淳家礼,李哲炳“汤成华",,
minzhengzhi_zl,z-166,李再德,"银成“文德祥“侯文武“罗奉道_","“寇子乎“黄开福“那成先淳家礼,李哲炳“汤成华“陈玉美“任文敏“张保成“杨其文“杨正刚徐兴福“任先智",,
minzhengzhi_zl,z-166,李哲炳,"寇子乎“黄开福“那成先淳家礼,","“汤成华“陈玉美“任文敏“张保成“杨其文“杨正刚徐兴福“任先智“张国安“赵泽凡“陈绍伦“邓国沿“任兴",,
minzhengzhi_zl,z-166,李正银,"任兴坤“刘玉先陈国寿“赵泽清“","“胡正贵“张长明“蔡文清“周怀友“罗海清.韩秀林“王友文“冉纪友“李发义“赵恩保“肖开孝“徐世全“宋",,
minzhengzhi_zl,z-166,李发义,"海清.韩秀林“王友文“冉纪友“","“赵恩保“肖开孝“徐世全“宋永扬宋诗章“李金善“赵思政_白才忠“朱光明“陶启春“何廷杰“陈思彦“刘德",,
minzhengzhi_zl,z-166,李金善,"肖开孝“徐世全“宋永扬宋诗章“","“赵思政_白才忠“朱光明“陶启春“何廷杰“陈思彦“刘德文“何恩才“周万贵“王定璞“侯志嘉“赵正海“李",,
minzhengzhi_zl,z-166,李长吉,"万贵“王定璞“侯志嘉“赵正海“","“温金元王显邦“徐世明“牟献雪“李含华“赵泽发“苟廷述“龚家易“杨国荣李义道“杨志成“罗光彦“肖开逊",,
minzhengzhi_zl,z-166,李含华,"温金元王显邦“徐世明“牟献雪“","“赵泽发“苟廷述“龚家易“杨国荣李义道“杨志成“罗光彦“肖开逊“白邦杰“李国寿,“寇永德“韩雪林花三",,
minzhengzhi_zl,z-166,李义道,"赵泽发“苟廷述“龚家易“杨国荣","“杨志成“罗光彦“肖开逊“白邦杰“李国寿,“寇永德“韩雪林花三才“任兴坤“刘玉先“权德昌“王国兴“王",,
minzhengzhi_zl,z-166,李国寿,"志成“罗光彦“肖开逊“白邦杰“",",“寇永德“韩雪林花三才“任兴坤“刘玉先“权德昌“王国兴“王天寿“张书秀“李既明赵兴华“任万平“肖开",,
minzhengzhi_zl,z-166,李既明赵,"德昌“王国兴“王天寿“张书秀“","兴华“任万平“肖开俊“荀正明“张跃武“张天孝“杨宗武“陈明德任家思“罗成修“杨_政“周绍清_“陈治伦",,
minzhengzhi_zl,z-166,李元泽,"十顶汉“罗德富“冉大宗任大忠“","“薛泽武“吴文林“邬和友“苏定福“龚正义“陈兴坤王天祥“吴从俊“张仁东“刘元费“梁开信“赵国修_张仁",,
minzhengzhi_zl,z-167,李杰山余,"贵朝刘登凯薛广富“王子质喉汝聪","光均伍国善唐逊才文彬儒赵怀成沈治洲奏中德何寿安“匡国才田泽福“李万全“杨万森马三品“熊树成“赵仕金何",,
minzhengzhi_zl,z-167,李万全,"洲奏中德何寿安“匡国才田泽福“","“杨万森马三品“熊树成“赵仕金何明发张文远第四节优抚先进事迹简介1950年来,为使优抚对象保持和发扬",,
minzhengzhi_zl,z-168,李登治没,"建设。他发现农民任淑贤没房住,","被子,陶家法没床,就拿出自己的残庚金给修了房孙,买了床,把自己的被子送给了李登治:1955「年,何被",,
minzhengzhi_zl,z-168,李登治,"孙,买了床,把自己的被子送给了",":1955「年,何被选为东台农业合作社主任,有的干部提议修3间办公室,买个收音机摆点排152",,
minzhengzhi_zl,z-172,李家坪贺,"泥)“,人相食。今新观乡伏龙村","瓢客的10多岁的大女润兰俄死后,贺一家7口人忍痛将女儿的肉割下煮着吃了当年岳东乡小学教师彭子容,梓服",,
minzhengzhi_zl,z-172,李梦林家,"46年:,3月18日,县城新街","起火,烧至西门新市场,100多家住户房屋|烧毁。是年,小麦黑稳病危害22.79万亩,稻蜓虫危害17.",,
minzhengzhi_zl,z-179,李联涧,"0.11|1959.10干部|","|女|1954.8|初中|党员|1972.1|1984.5于_部|绘福成|男|1943.3|初中|党",,
minzhengzhi_zl,z-180,李清碧,"面给予帮助支持外,县政协副主席","(原民政科副科长)同志在患重病期间,还多次向编者介绍民政工作史实,直至逝世前一个月还疚询问编纂情况!",,
minzhengzhi_zl,z-24,李梦林家,"946年》3月19日“县城新街","起火,烨到西门新市场止,共热毁140多家住户房屋。省府拨粮、钱教济。4月22日至26日“大雨,山洪暴",,
minzhengzhi_zl,z-26,李蕴璞到,"小学生为王文焕烈士扫墓,副长县","会讲了话。是月5日“民政科剧科长韩介,因隐瞒历史、毒打妻致死和破坏他人婚姻,田罪潜逃,后投井自杀。1",,
minzhengzhi_zl,z-30,李仕德,"死亡8人》。中共南充地委副书记","、专署民政科副科长邹胜魁及县民政科人员到现场处理事故,并给予了教济。1967年是年由于4文化大革命“",,
minzhengzhi_zl,z-37,李德荣,"昊|高中|so0.5一|科长|","|男|1914.尸中县大学|831.6一33.1县政府民政科|科长|马常吻|男!|著溪县|a一科长屈",,
minzhengzhi_zl,z-38,李正华,"58.9一1954.3科_长|","|男|1927。|苍溪县|高中|1954.12一1958.4副科长|鲁清安|男|1928。厂元县|初",,
minzhengzhi_zl,z-38,李清碧,"4.12一1955.6副科长|","|男|1914。|茵溪县|高中|1955.9一1969第二科长|杨利群|男|1931。苔溪县|高中|",,
minzhengzhi_zl,z-38,李先成,"972.8一1984.1局长|","|男|1929。|闵中县|高中|1974.5一i978.7副局长|卢赐苹|女|1938。|茵溪县|初",,
minzhengzhi_zl,z-42,李例,"家属、救灾救济、户政、贯彻婴婪","、卫生行政、义务劳动、民警等内容,县莹维浩政府分别交县苏维埕委员办理。建_国后「1950年,县民政科",,
minzhengzhi_zl,z-45,李先成,"务|姆“名任“职“时“间书记|","1974.3一1978.7b办张坤礼1978.7一1983.12县民政局党支部办陶学传1984.1一",,
minzhengzhi_zl,z-45,李元泽,"12军队退休干部党支部书“记【","1985.1一1985.1229",,
minzhengzhi_zl,z-46,李隆基,"先天元年(712年》因避玄宗(",")讳,改隆州为阆州,苍涉县改隶阅州。天宝元年(742年),改阆州为阀中郡,乾元元年(758年》,复改",,
minzhengzhi_zl,z-5,李元泽成,"组`组长:陶学传副组长:张坤礼","员:庞统建刘克伟《苍溪县民政志}编辑小组主“编:李元泽编辑,彭学枢封面设计:张德华封面题字:蒲泽洲审",,
minzhengzhi_zl,z-5,李元泽编,"苍溪县民政志}编辑小组主“编:","辑,彭学枢封面设计:张德华封面题字:蒲泽洲审“稿:闵书凯责任编辑:柏顺良",,
minzhengzhi_zl,z-51,李,"池“口“垠自“驿。乡二乡苏维埃","“子“垠万“安“乡三乡苏维埃月“山。村月“山“乡四乡苏维埃烟“峰。山烟“峰乡五乡苏维埃太“阳。山歧“",,
minzhengzhi_zl,z-53,李家田坝,"“高“坎广元县太平乡四乡苏维埃","广元县张家乡五乡苔维烹|罗“池“寿|广元县渊水乡37",,
minzhengzhi_zl,z-77,李携任及,"|交门刹砺园e日日以|阮|欧|","李民|示心一目夕}寥队]…j釜痘a弓干熹,菩′i瓮t兵j喹……摹霞羞『喜逞雇跃寥″'菖'盲壹剑一!|",,
minzhengzhi_zl,z-77,李民,"砺园e日日以|阮|欧|李携任及","|示心一目夕}寥队]…j釜痘a弓干熹,菩′i瓮t兵j喹……摹霞羞『喜逞雇跃寥″'菖'盲壹剑一!|长附",,
minzhengzhi_zl,z-77,李德荣制,"一为宇少裁寇考“蔡移事民政科长","三万一华7月61",,
minzhengzhi_zl,z-79,李蕴璞到,"文焕烈士扫墓、开追悼会,副县长","会讲述了他的英勇事选。以后,每年春节、清明节等节日,各级政府、机关企事业单位、工厂、学校和驻军,都组",,
minzhengzhi_zl,z-86,李,"公社梨树村复员军人沈大才,本姓",",抱给沈姓,沈大才入伍后,土改时沈家定为富农成分。一次,地方有人说他抱父沈其和偷了公家的犊头,抱父白",,
minzhengzhi_zl,z-9,李,"豫^入伟。,c沥,「55心咤余","5吴市十,中许沥一″」_~_'囊…兀「亡罐厂l…吴吴0|t河J诊=:川林膘菩巧J园,河伟仪Pf余丫限",,
minzhengzhi_zl,z-93,李,"用款的10外。找持生_产扶持入","。1955年,乡村办起农业生产合作社,优抚对象带头入社,但又缺乏入社股分基金。为支持其走集体化道路,",,
minzhengzhi_zl,z-98,李妻,"“有“後部“冒“优上御并“优“","“完待皓*宥“先“例宣“金。生“优“权摘月儿“享“活。光“要訾妙“晃“此“罡参吻“皂R观机“一买红“",,
